PAGEMIEG,PATTCRU,PATTSITC,PATTSKP,PEDUCMIE,PEFATINC,PFMTYPG,PFTENUR,PLFFPTME,PNBEARG,PPVRES,PWAPRVAL,PWASTDEP,PWATFS,PWDPRMOR,PWDSLOAN,PWDSTCRD,PWDSTLOC,PWNETWPG
2,4,3,2,9,160825,4,1,1,9,24,390000,7000,57500,0,0,0,0,1073500
6,4,3,2,4,65850,2,2,3,0,24,240000,6000,19000,9750,0,0,0,859250
3,4,2,2,4,118350,3,2,1,2,48,310000,3000,2900,200000,13000,10500,0,245400
5,3,2,2,4,73150,1,2,1,1,13,200000,-400,0,115000,0,2500,4000,436100
5,4,3,2,4,124725,2,1,1,2,59,1250000,210000,5000,0,0,0,0,2018500
3,3,3,2,2,45550,1,2,1,1,59,725000,3900,0,420000,0,13500,0,435650
6,3,3,2,2,117475,2,1,2,2,48,440000,35000,67500,0,0,0,0,706505
5,2,2,2,2,85375,3,2,1,2,47,300000,16000,0,145000,0,24000,80000,489405
5,4,2,2,4,149550,2,1,2,1,35,1250000,19000,150000,0,0,0,0,6479000
4,4,3,2,4,160225,9,2,1,3,13,500000,9500,0,42000,0,0,0,1400100
4,3,3,2,4,142850,3,2,1,2,35,1750000,5000,4000,310000,0,2100,150000,1908400
6,4,3,2,4,149275,2,1,1,1,35,1150000,65000,165000,0,0,0,0,2165250
4,3,3,2,2,69100,2,3,1,1,35,0,175,0,0,0,0,0,114175
3,4,3,2,1,82825,1,2,1,1,59,575000,105000,0,500000,0,0,0,232500
4,3,2,2,4,2750,1,3,3,0,24,0,8250,0,0,0,525,0,38225
6,4,2,2,3,24000,1,1,6,0,59,2100000,19000,19000,0,0,0,0,2197000
5,4,1,2,4,103100,2,1,1,1,12,400000,92500,0,0,0,0,0,2286500
2,3,2,1,3,57950,1,2,1,9,47,250000,-1300,550,170000,0,1100,25000,210700
5,6,2,2,4,23000,4,3,3,0,35,0,0,0,0,0,0,0,-43725
5,4,3,2,4,192775,9,1,1,2,35,1650000,24000,0,0,0,450,450000,-1714445
3,4,3,2,2,23750,3,3,1,1,24,0,275,0,0,0,0,0,5280
5,3,3,2,4,291750,4,2,1,3,24,1650000,20000,250000,525000,0,5000,44000,2933950
5,4,3,2,2,64150,4,3,1,2,35,0,5500,21000,0,0,0,0,525500
7,4,1,2,2,31625,1,3,3,0,47,0,8500,5000,0,0,0,0,138750
3,3,2,2,4,148825,3,2,1,2,48,330000,5500,0,250000,0,22000,15500,869755
5,4,3,2,3,233425,4,2,1,3,24,625000,2500,26000,250000,0,25000,25000,1232505
5,4,3,2,2,31150,9,1,6,9,59,1300000,3000,0,0,0,0,0,1315500
4,4,3,2,4,371925,3,1,2,1,24,875000,10000,50000,0,0,0,0,2137000
5,4,3,2,4,505550,4,1,1,3,48,1450000,12000,52500,0,0,0,800000,3935500
4,4,2,2,4,229200,3,2,1,2,59,2000000,4750,200,330000,0,5250,0,2558700
3,3,2,2,2,80750,1,2,1,1,35,440000,775,0,135000,0,0,0,398025
6,4,2,2,9,74300,2,1,3,1,12,1100000,145000,62500,0,0,0,0,3065005
2,3,2,2,9,42475,1,2,1,1,47,240000,1000,0,155000,0,18000,0,72750
5,4,3,2,3,158275,4,2,1,3,35,3400000,1000,0,600000,8750,0,0,2849755
6,6,1,2,3,70075,4,3,3,1,35,0,0,0,0,0,0,0,220275
6,3,2,2,1,73875,2,2,3,1,59,875000,3000,92500,170000,0,675,4300,1498025
3,4,3,2,4,146875,3,2,1,2,24,800000,11500,0,230000,0,0,0,1034005
5,3,3,2,1,114975,2,1,1,1,59,450000,67500,150000,0,0,9500,0,1974000
6,4,3,2,4,98600,2,1,2,2,48,470000,19000,13500,0,0,14000,0,1490150
6,4,3,2,4,82025,2,1,3,0,10,310000,29000,150000,0,0,1450,0,1131050
5,6,3,2,3,56500,1,1,3,1,24,145000,5250,0,0,0,0,0,210250
2,2,2,1,2,52675,1,3,1,1,12,0,625,0,0,0,5000,0,10025
6,4,3,2,2,51375,1,1,3,0,46,300000,3500,77500,0,0,0,0,834000
6,4,3,2,1,22000,1,1,3,0,12,90000,19000,82500,0,0,0,0,318250
4,3,3,2,3,113425,2,2,1,2,35,1150000,39000,2900,600000,0,1900,2600,1398900
4,4,3,2,4,223600,3,1,1,1,35,1500000,270000,180000,0,0,0,47000,3236250
6,4,3,2,2,78750,2,1,3,0,59,2600000,30000,20000,0,0,0,0,3853000
4,5,3,2,4,33775,1,3,2,1,35,0,60000,0,0,0,0,0,297500
5,4,3,2,2,83500,4,2,1,2,35,400000,9250,0,62500,0,0,0,387750
2,4,2,2,4,127200,2,2,1,2,48,625000,67500,0,370000,0,0,0,387000
5,4,3,2,3,121975,1,1,1,1,48,155000,20000,3900,0,0,3100,135000,2332800
6,4,3,2,2,24550,1,3,3,0,35,0,7750,5,0,0,0,0,15705
6,4,3,2,1,65950,2,1,3,1,35,950000,15000,0,0,0,0,0,1347500
5,3,3,2,3,48900,4,1,1,1,24,200000,1000,0,0,0,3000,30000,520000
4,1,2,2,1,158950,3,2,1,3,35,1000000,0,10500,230000,0,41000,0,1158500
6,4,3,2,3,77725,2,1,3,0,12,145000,31000,77500,0,0,0,0,1076655
3,4,3,2,3,190475,3,1,1,2,24,120000,20000,30000,0,0,0,0,464500
2,4,2,2,4,34925,2,3,1,0,35,0,39000,55000,0,0,0,0,486950
7,6,3,2,2,39975,2,3,3,0,46,0,3000,0,0,0,0,0,67000
6,4,3,2,4,43225,1,3,3,0,59,0,35000,0,0,0,0,0,370500
4,3,1,2,4,258475,3,2,1,2,59,3500000,85000,105000,900000,0,0,1200000,6315005
5,4,3,2,2,153775,9,2,1,2,47,360000,15500,150000,140000,0,0,0,8788000
5,5,3,2,3,101600,4,2,1,2,24,260000,450,0,90000,36000,0,0,406950
3,4,2,2,3,81875,3,2,1,2,35,750000,5000,15500,200000,0,0,0,728250
2,3,2,2,4,101700,4,1,1,2,35,1400000,14500,19000,0,0,0,0,1762100
6,3,3,2,4,73425,2,1,3,0,47,175000,350,0,0,0,0,60000,502850
5,4,2,2,4,160575,4,1,2,2,35,750000,60000,675,0,0,15500,7000,4636175
5,4,3,2,3,105750,4,2,2,2,24,500000,60000,70000,90000,0,0,8000,1403000
4,3,3,2,4,62325,3,1,1,2,24,1000000,10500,0,0,0,0,0,3290500
2,4,3,2,4,29750,9,3,1,1,12,0,30000,0,0,0,4100,10500,616900
5,4,3,2,2,216575,4,2,1,3,48,575000,60000,15000,23000,0,0,0,1324000
6,4,3,2,4,44725,1,2,3,0,24,340000,11500,92500,135000,0,0,0,709000
2,4,3,2,3,55550,1,2,2,1,48,150000,17500,5000,80000,0,0,0,108150
6,4,3,2,2,34600,1,1,3,0,59,575000,17000,0,0,0,0,0,745500
2,4,3,2,3,35675,9,2,1,1,46,155000,8000,0,115000,0,0,0,150000
4,3,1,2,2,286350,9,2,1,3,13,410000,4100,50,280000,0,67500,30000,1939300
6,4,3,2,3,83200,2,1,6,0,24,320000,43000,290000,0,0,3600,0,745900
2,4,2,2,9,56525,1,2,1,1,47,160000,2500,1000,155000,0,750,0,32500
5,4,3,2,3,126625,4,2,1,1,12,390000,20000,0,70000,0,0,0,759000
5,4,2,2,2,179675,4,2,1,9,47,340000,7250,0,180000,0,0,0,1210500
6,4,3,2,4,239300,4,1,1,2,48,800000,490000,150000,0,0,0,0,6649500
3,3,2,1,3,64425,1,3,1,1,35,0,275,0,0,8000,4400,0,-7125
7,6,3,2,2,26000,1,1,6,0,24,270000,0,0,0,0,0,0,271000
5,4,3,2,1,17500,1,3,3,0,59,0,21000,0,0,0,0,0,126000
5,4,3,2,4,151325,4,2,1,3,35,1200000,15000,30000,75000,0,0,0,1397000
6,4,3,2,4,129600,1,1,3,0,35,800000,44000,145000,0,0,1300,0,1871700
4,3,2,2,3,37300,3,2,2,1,46,32000,200,0,13500,0,0,0,96450
2,3,1,2,4,44575,1,3,1,1,24,0,1050,400,0,0,16500,0,29450
3,3,1,2,3,83325,3,3,2,3,59,0,5,0,0,0,3000,0,333005
6,4,3,2,4,149925,4,1,1,3,35,10500,30000,75000,0,0,0,0,515505
3,4,3,1,3,82625,3,2,1,3,24,310000,0,0,92500,0,3000,0,984500
6,4,3,2,3,164225,2,1,2,1,48,500000,24000,130000,0,0,0,0,3165000
6,4,3,2,4,114550,4,1,3,2,35,1550000,3100,0,0,0,17500,120000,4088100
4,3,2,2,3,173600,9,2,2,2,47,1250000,2100,0,220000,0,25000,40000,1637100
4,6,2,2,4,85100,4,2,1,2,46,280000,9000,0,165000,0,1300,8000,462725
3,4,2,2,9,255400,9,2,1,9,13,1450000,50000,9500,450000,0,0,50000,3414500
6,4,3,2,4,681775,9,1,2,1,48,350000,1450000,0,0,0,0,0,11503500
6,4,3,2,3,95800,2,1,2,2,48,475000,75000,180000,0,0,0,0,851500
4,5,2,2,1,14000,1,3,9,9,46,0,5,0,0,0,2600,0,-1770
4,4,2,2,3,73675,3,3,2,2,35,0,13000,39000,0,0,2000,0,282250
4,4,2,2,4,127525,3,2,1,2,12,875000,6750,0,180000,0,6000,41000,1100250
2,3,3,2,9,35050,9,2,2,1,12,230000,55000,0,92500,0,0,0,955000
6,5,2,2,3,38925,1,2,3,0,59,700000,0,0,360000,0,0,0,435500
2,4,1,2,4,157825,2,3,1,2,47,0,15000,35000,0,0,2000,0,186500
2,4,1,2,4,182300,3,2,1,2,47,500000,50000,97500,350000,0,0,0,955600
4,3,3,2,2,98350,2,2,1,2,24,400000,1950,0,290000,0,3900,5000,550550
3,3,1,2,4,94700,2,3,1,2,24,0,87500,40000,0,0,0,0,203450
6,4,2,2,4,53700,1,1,3,9,46,260000,65000,90000,0,0,0,0,1050000
6,4,2,2,2,41600,2,2,3,0,13,150000,550,2000,50000,0,0,0,186305
3,3,3,2,3,95800,4,2,1,2,24,290000,8250,1450,97500,0,1000,13000,431200
6,3,2,1,3,32800,1,1,3,0,12,150000,1000,150,0,0,1050,2300,284800
5,4,3,2,4,602425,9,2,1,3,35,6000000,700000,95000,1850000,0,26000,475000,7861000
6,4,3,2,4,115100,2,1,3,0,35,1600000,29000,60000,0,0,0,0,2922750
5,3,2,2,3,52800,1,1,1,1,46,250000,1900,0,0,0,7000,39000,532150
4,3,2,2,3,108875,4,2,1,3,35,650000,1200,1150,210000,12500,11000,30000,634850
6,3,2,2,3,25000,1,2,2,0,35,370000,6000,0,32000,0,0,0,439500
6,4,3,2,4,110700,2,1,3,0,47,420000,10000,270000,0,0,0,0,2988500
3,4,3,2,9,147750,3,2,1,2,13,725000,20,0,450000,0,7250,0,438250
6,4,2,2,4,114350,1,1,3,1,35,500000,45000,100000,0,0,2000,0,2005200
4,3,3,1,3,28550,1,2,1,1,24,300000,200,0,32000,0,1450,5500,434000
6,4,3,2,4,234525,2,1,3,0,35,550000,62500,400000,0,0,0,0,7818500
2,4,3,2,3,143275,4,1,1,3,35,825000,52500,34000,0,0,0,0,1536000
5,4,3,2,4,224900,2,1,2,1,47,900000,825000,220000,0,0,0,0,5169500
4,4,3,2,4,104125,4,2,1,3,35,975000,85000,4000,250000,9000,0,210000,1204505
6,3,3,2,1,29025,1,3,3,0,35,0,2100,0,0,0,22000,0,75700
6,4,3,2,4,109000,2,1,3,0,48,850000,135000,135000,0,0,0,0,5855000
2,3,1,2,4,42000,1,3,1,0,48,0,1900,6000,0,0,825,8250,18025
2,4,3,2,4,77925,4,2,1,2,59,440000,7250,1000,260000,29000,0,0,245650
7,4,3,2,1,26250,1,3,3,0,46,0,9250,100000,0,0,0,0,346250
6,4,3,2,4,184925,1,1,3,0,35,925000,67500,250000,0,0,0,0,5700400
3,3,2,1,2,73975,3,3,1,1,59,0,0,0,0,0,11500,0,-2245
2,4,3,2,4,131825,4,2,1,3,35,675000,500,19000,550000,0,0,19000,140750
5,4,2,2,4,15500,1,2,3,0,35,875000,1500,225,250000,0,0,9500,628275
3,4,3,1,4,309000,3,1,1,3,35,1800000,725000,190000,0,0,0,0,6888000
6,4,3,2,2,54250,2,1,3,0,12,440000,220000,0,0,0,0,0,1046500
5,4,1,2,3,174675,4,2,1,2,24,500000,17000,41000,115000,0,0,55000,1087500
3,4,1,2,3,77075,3,2,1,2,35,450000,4500,0,160000,0,2100,2100,467450
5,4,2,2,2,114350,2,1,1,2,47,270000,20000,30000,0,0,0,0,754500
7,4,3,2,2,26425,1,1,3,0,35,625000,15500,24000,0,0,0,0,904450
3,3,3,2,4,69775,9,2,1,9,10,240000,1550,80,200000,0,5750,0,257380
3,3,3,2,2,95425,4,3,1,2,12,0,4100,0,0,0,10000,0,185600
3,3,3,2,3,131475,3,2,1,2,48,350000,5250,2900,230000,0,16000,0,245650
6,4,3,2,3,81450,1,1,3,0,59,975000,60000,160000,0,0,0,0,2374000
2,4,3,2,4,91475,2,2,1,2,59,1100000,10000,82500,675000,0,0,0,681080
7,4,2,2,3,55575,1,1,3,0,35,1100000,220000,77500,0,0,0,0,2269000
5,6,2,2,3,125950,2,2,1,2,47,125000,1000,0,120000,0,0,0,496500
7,4,2,2,9,72950,2,1,3,0,11,230000,50000,330000,0,0,0,0,1252000
3,3,3,2,2,82075,3,2,1,2,35,450000,55000,0,210000,0,1900,0,329475
6,2,2,2,2,18500,1,3,2,0,59,0,6250,0,0,0,30000,0,148000
7,4,3,2,4,181725,2,1,2,2,24,675000,130000,130000,0,0,0,0,3924000
3,4,3,2,4,146300,2,2,1,2,12,300000,65000,40000,60000,0,0,0,633500
6,4,3,2,4,126725,2,1,3,0,59,2700000,5000,150000,0,0,0,0,6087500
5,4,3,2,3,54875,1,3,1,1,48,0,500,0,0,0,0,7000,62755
6,4,3,2,2,99450,2,1,3,0,24,825000,100000,100000,0,0,0,0,3805500
6,2,3,2,4,25000,1,3,6,0,24,0,500,0,0,0,5250,0,-1650
6,4,2,2,3,35500,9,1,2,2,48,185000,550,5000,0,0,0,14500,6986500
5,3,3,2,3,84400,2,1,1,2,46,50000,3000,50000,0,0,20000,21000,142005
5,4,3,2,4,53100,2,1,2,2,11,410000,77500,52500,0,0,0,0,2767500
5,4,3,2,4,50800,2,2,2,1,35,340000,5500,0,170000,0,0,22000,204500
6,4,3,2,2,65125,1,1,3,1,46,190000,9500,47500,0,0,0,0,724000
6,6,2,2,1,44700,2,1,3,0,24,145000,31000,115000,0,0,0,0,299000
5,3,3,2,2,55400,2,1,1,2,12,92500,225,0,0,0,0,0,202225
5,4,2,2,4,81525,1,1,1,1,59,1000000,5250,100000,0,0,0,0,3194250
6,4,3,2,3,14425,1,1,3,0,48,675000,15000,0,0,0,0,0,1383000
2,2,3,2,4,115850,3,2,1,2,12,675000,575,0,650000,8250,8000,13000,122325
7,4,3,2,2,115800,2,1,3,0,59,700000,19000,21000,0,0,6000,0,1170500
2,4,2,2,3,64850,4,2,1,2,47,150000,27000,16000,145000,0,0,0,186000
6,4,2,2,2,77675,2,1,3,0,24,440000,60000,20000,0,0,0,0,1446000
5,4,3,2,3,103275,2,1,1,2,35,1350000,220000,25000,0,0,0,0,1810500
3,4,3,2,3,119025,2,3,1,2,24,0,47500,0,0,0,0,0,653500
4,4,3,1,4,285125,3,2,1,3,59,1250000,4400,5250,625000,0,0,1650,2835500
6,3,3,2,4,46850,1,3,3,1,13,0,5000,0,0,0,0,0,326050
2,4,2,2,4,297400,9,2,1,2,35,2500000,4750,14000,575000,0,0,0,3533500
6,4,2,2,1,51175,1,2,3,0,48,50000,3000,1550,36000,0,0,7750,485800
6,4,3,2,3,84150,2,2,2,1,47,220000,15000,24000,170000,0,0,0,426500
6,4,2,2,3,53075,2,1,1,1,24,350000,8000,16000,0,0,0,0,493500
6,6,3,2,3,53375,1,1,1,1,24,145000,8250,0,0,0,0,0,1036300
5,2,3,2,1,31025,1,2,1,1,10,390000,1750,0,100000,0,2000,0,310750
4,4,3,2,4,309325,9,1,1,2,12,1000000,155000,165000,0,0,0,0,4305000
2,4,3,2,2,305200,9,1,2,3,24,300000,52500,105000,0,0,0,0,2360500
5,3,2,2,3,84500,2,2,1,2,12,67500,3800,0,52500,0,21000,95000,92800
6,4,3,2,3,650250,9,1,1,3,47,725000,62500,210000,0,0,0,240000,3733500
6,4,3,2,3,230425,9,1,3,1,47,900000,4100,230000,0,0,0,0,6494100
6,3,2,2,1,60375,2,3,3,0,24,0,9500,31000,0,0,925,0,1561325
5,4,3,2,2,145450,2,2,1,2,24,500000,7000,4000,310000,0,0,0,889000
6,4,3,2,2,478725,9,1,1,2,35,2500000,30000,100000,0,0,0,0,11584000
6,3,3,2,4,98050,1,1,3,1,59,2000000,26000,100000,0,0,9000,400000,6090975
5,3,3,2,2,57850,1,1,1,1,46,41000,1050,0,0,0,6250,0,45800
5,3,3,2,4,124950,3,2,1,2,35,950000,850,0,210000,0,30000,0,761600
6,6,2,2,3,29900,1,2,3,0,46,150000,3400,0,55000,0,0,43000,201400
5,4,3,2,4,68600,1,1,3,1,59,1500000,150,140000,0,0,0,3700,1670950
5,6,2,2,1,10275,1,3,3,0,12,0,500,0,0,0,0,0,275500
6,1,1,2,3,76950,2,1,1,1,48,675000,135000,0,0,0,0,0,902500
7,4,3,2,2,93400,9,2,1,1,12,300000,6250,0,13000,0,0,0,639200
7,6,2,2,2,22000,1,3,3,0,35,0,950,0,0,0,0,0,3950
6,4,2,2,4,67925,9,2,1,1,24,475000,1550,22000,240000,0,0,41000,5922050
3,2,3,2,3,104850,3,2,1,3,12,200000,950,0,46000,47000,12000,0,111450
6,4,3,2,9,238200,9,1,9,1,47,500000,29000,24000,0,0,0,0,7878000
4,3,3,2,2,81075,2,3,1,2,48,0,3900,0,0,0,0,0,126900
5,3,2,2,3,222525,9,2,1,1,11,625000,2100,2900,240000,0,0,0,1875000
3,4,3,2,4,70950,1,3,1,1,47,0,29000,2000,0,0,0,5000,82200
6,4,3,2,2,132625,2,2,1,1,59,1400000,275,24000,270000,0,525,0,1670750
3,4,3,2,4,274100,3,2,1,2,24,1150000,17000,2900,950000,1350,7000,0,946550
5,4,1,1,4,17200,1,3,3,0,24,0,2100,77500,0,0,5,0,266595
5,4,1,2,3,110575,4,1,1,3,13,430000,15500,85000,0,0,0,0,1320500
6,4,3,2,2,58775,2,1,3,1,47,450000,470000,175000,0,0,0,0,2690000
6,5,3,2,1,39750,2,1,3,0,35,700000,95000,0,0,0,0,0,819750
6,4,3,2,4,32200,2,1,9,0,47,525000,1050,0,0,0,0,0,1099050
6,4,3,2,4,145275,1,1,3,0,35,950000,120000,210000,0,0,0,0,6329000
5,4,3,2,4,99900,4,2,1,2,24,460000,38000,20000,200000,0,0,0,1019500
4,4,3,2,3,200400,2,1,1,2,48,475000,13000,50000,0,0,0,5250,2154750
2,4,3,2,2,38725,1,3,1,1,46,0,400,375,0,0,675,0,17600
6,4,1,2,4,67175,2,2,3,0,24,190000,10000,57500,12500,0,0,0,382225
4,1,2,1,4,6000,1,2,3,0,24,400000,2100,0,87500,0,3200,4500,1263400
3,4,1,2,3,289325,2,1,1,2,35,1450000,50000,200000,0,0,0,0,3864040
6,4,3,2,2,67700,2,1,2,2,24,290000,2000,240000,0,0,0,0,1900950
4,3,3,2,4,115450,4,2,1,3,35,1200000,40000,52500,480000,3000,0,0,1879000
6,4,2,2,2,46200,1,1,3,0,35,475000,27000,97500,0,0,0,0,940050
5,4,1,2,4,205600,9,2,1,2,11,725000,15000,0,145000,0,0,70000,1948500
6,4,2,2,3,87325,2,1,2,2,47,390000,16000,14500,0,0,0,0,949250
4,2,2,2,9,43650,1,2,1,1,13,100000,475,0,21000,0,2000,22000,654175
3,3,2,2,3,36350,3,3,2,1,46,0,2400,0,0,0,1850,0,5555
3,4,3,2,3,150475,3,2,1,2,24,1000000,32000,20000,200000,0,0,0,1262500
6,4,3,2,4,272575,9,1,2,2,59,3000000,52500,185000,0,0,0,0,16957500
5,4,2,2,3,47300,1,1,1,1,24,250000,0,1150,0,0,0,0,1258755
2,6,2,1,4,63000,3,3,2,2,48,0,80,0,0,50000,0,0,-10420
6,4,3,2,2,64425,2,2,2,2,35,525000,1350,0,75000,0,0,0,807350
6,3,3,2,3,43875,1,3,3,1,35,0,19000,0,0,0,1800,0,248250
2,4,3,2,4,175000,9,2,1,3,35,1500000,67500,41000,270000,115000,3000,0,5883000
2,1,2,2,3,107375,3,2,1,2,12,300000,1900,1550,92500,800,22000,82500,291650
6,4,2,2,2,42275,1,3,3,0,35,0,23000,135000,0,0,0,0,612000
6,6,1,2,4,155950,2,1,1,2,46,410000,3900,0,0,0,0,10500,774400
5,6,3,2,3,56100,2,1,1,1,35,160000,3000,140000,0,0,0,0,402000
3,4,1,2,4,39925,1,3,1,1,59,0,8000,110000,0,0,0,0,1188400
3,2,2,2,4,91450,1,2,1,1,35,950000,30,0,470000,0,9500,12000,856930
6,4,3,2,2,120475,2,1,2,2,59,725000,125000,145000,0,0,0,0,2416000
6,4,3,2,3,56275,9,1,2,2,47,290000,10000,2000,0,0,525,0,601725
7,4,3,2,1,80225,2,2,3,1,35,800000,16000,19000,240000,0,0,0,1064000
3,4,3,2,4,216250,3,2,1,2,48,650000,950,5000,290000,0,0,30000,1731450
5,4,3,2,4,102375,2,2,1,2,47,400000,10500,25000,72500,0,0,0,653500
6,4,2,2,4,64125,2,2,1,2,59,1900000,0,57500,350000,0,42000,30000,3093500
7,4,3,2,4,1979625,9,1,3,1,35,2500000,2900000,135000,0,0,5250,0,37779750
3,4,3,2,4,53850,9,3,1,1,11,0,20000,40000,0,0,0,0,81100
6,6,3,2,2,25000,1,1,3,0,24,130000,8000,31000,0,0,0,0,214950
2,6,3,2,4,-87800,9,1,2,3,12,400000,1650,0,0,0,0,0,417700
4,1,3,2,4,82875,9,2,1,3,48,440000,950,30000,270000,0,0,0,11957955
6,4,3,2,2,28900,1,1,3,0,59,350000,15500,0,0,0,0,0,659475
6,4,3,2,4,87500,2,1,3,0,35,3600000,9000,220000,0,0,0,250000,4599500
2,2,3,2,3,47450,1,3,1,1,24,0,10,0,0,0,7250,400,60610
4,3,2,2,4,230350,3,2,1,1,48,2200000,10000,95000,1150000,0,62500,77500,2535000
6,4,3,2,3,90375,2,1,3,0,35,725000,240000,195000,0,0,0,0,2214500
7,5,3,2,2,36000,2,3,3,0,59,0,0,0,0,0,0,0,141400
5,4,2,2,4,209975,3,2,1,2,35,2000000,21000,110000,1400000,0,0,0,2625000
5,4,2,2,2,69175,2,2,1,2,59,575000,7250,0,230000,0,0,0,382750
5,4,3,2,3,105350,2,1,3,0,35,850000,10500,165000,0,0,0,0,3517000
4,4,3,2,4,163150,4,2,1,3,24,700000,0,0,250000,0,0,0,1731000
6,4,3,2,3,284275,2,1,2,2,24,700000,20000,0,0,0,0,52500,1884000
7,4,3,2,4,109975,2,1,3,1,35,1100000,30000,19000,0,0,0,0,1652000
7,3,3,2,3,60475,2,1,3,0,35,410000,0,85000,0,0,0,0,715475
6,4,3,1,3,168000,9,2,3,0,24,450000,26000,57500,33000,0,0,38000,13225355
4,4,3,2,4,96075,9,2,1,3,13,1400000,10500,0,410000,0,0,0,4680500
5,4,3,2,1,20000,9,3,9,0,13,0,0,0,0,0,0,0,9500
4,2,3,2,4,90250,1,2,1,1,48,260000,10000,0,125000,0,17500,40000,1348500
6,4,3,2,2,45675,1,2,2,1,24,390000,5250,0,11500,0,0,0,647500
3,4,3,2,4,184550,3,2,2,2,35,725000,47500,2100,80000,0,0,70000,1169100
6,4,3,2,3,39950,9,2,2,1,11,350000,10500,7000,12000,0,0,0,862950
5,4,2,2,4,51500,4,1,1,1,24,500000,11000,5000,0,24000,0,0,601500
7,4,3,2,4,70200,2,1,3,0,59,800000,7750,0,0,0,0,0,1111000
7,4,3,2,2,96050,9,3,3,0,59,0,110000,105000,0,0,0,0,4430500
5,4,2,2,2,72750,4,2,1,2,59,2000000,17500,0,525000,37000,0,0,1662000
4,4,3,2,2,71350,4,3,1,2,35,0,5750,4750,0,0,0,15000,232000
6,4,3,2,4,151025,4,1,3,0,13,390000,10500,67500,0,0,0,0,1908000
6,1,2,2,2,24875,1,2,3,0,35,600000,18000,92500,145000,0,0,0,683000
2,3,2,2,2,128450,4,1,1,3,35,2000000,15500,0,0,0,0,5000,2166250
6,4,3,2,1,25000,1,3,3,0,35,0,3900,0,0,0,0,0,12900
6,4,3,2,4,31475,1,1,1,1,59,1000000,22000,95000,0,0,0,0,1726750
6,4,3,2,9,156525,4,1,1,9,46,370000,90000,19000,0,0,0,0,1433000
4,4,3,2,4,25250,3,1,1,2,24,250000,10500,0,0,0,0,0,471625
5,4,3,2,3,118875,4,1,9,3,10,340000,33000,45000,0,0,0,12000,1303500
2,2,1,2,4,70300,4,2,1,2,35,700000,2400,0,290000,15000,65000,26000,350905
2,3,2,2,3,27000,3,2,1,9,47,95000,150000,0,50000,0,0,0,337000
6,4,2,2,3,23750,1,3,3,0,24,0,300,25000,0,0,0,0,187300
5,4,2,2,4,61425,2,1,1,1,59,1800000,370000,130000,0,0,0,0,3038400
4,3,2,2,4,216975,3,2,1,3,35,1150000,20000,0,92500,0,0,125000,2751900
2,3,2,1,3,30000,3,3,3,0,59,0,0,0,0,4600,4750,0,5650
2,4,3,2,4,129725,3,2,1,2,48,800000,12500,5000,430000,0,0,0,683750
3,3,2,2,4,58625,1,3,1,1,12,0,19000,4600,0,17500,475,0,156875
5,4,3,2,4,89750,2,1,2,2,13,250000,3700,14000,0,0,1250,4000,1111950
7,3,3,2,9,43000,9,1,3,0,12,50000,15500,0,0,0,425,0,76075
7,6,2,2,1,28350,1,3,3,0,48,0,0,0,0,0,0,0,330200
4,4,3,2,4,132125,3,2,1,2,59,1900000,40000,95000,1100000,41000,0,52500,2325500
5,4,2,2,3,184100,4,2,2,2,24,350000,5000,50000,130000,0,0,0,872000
6,4,3,2,4,92900,2,1,2,2,11,775000,450000,100000,0,0,0,0,2374000
3,3,1,2,4,91550,3,2,1,1,24,330000,3000,0,240000,12000,4750,7750,354500
3,4,3,2,3,105975,3,2,1,1,59,360000,100000,75000,150000,0,0,0,607750
5,3,3,2,4,74875,2,2,3,2,24,575000,10000,145000,250000,0,5000,0,1710000
2,3,1,2,3,41225,1,3,1,1,35,0,1550,1000,0,0,475,0,42850
7,4,3,2,4,48500,1,1,3,0,24,100000,23000,0,0,0,0,0,508000
5,6,2,2,4,70875,1,2,1,1,12,67500,6250,0,44000,0,0,0,1040000
6,4,2,2,4,38475,1,2,3,0,59,825000,7750,0,21000,0,0,0,916700
3,4,2,2,3,120350,3,1,1,2,35,1250000,150000,0,0,0,0,0,1528500
4,4,2,2,4,64300,3,3,1,1,46,0,41000,0,0,0,0,0,92000
3,2,2,2,4,76850,3,2,3,1,59,1100000,1000,0,200000,0,28000,29000,870950
6,4,3,2,3,96725,2,1,3,0,24,525000,8250,47500,0,0,0,0,2038750
5,4,1,2,4,90825,9,2,1,1,10,230000,9500,24000,125000,0,2300,10000,1158700
7,4,3,2,1,22400,1,1,3,0,24,150000,12500,20000,0,0,0,0,270900
5,3,2,2,3,95675,2,2,1,2,47,105000,200,0,36000,0,22000,0,334825
6,3,3,2,1,26000,1,3,3,0,47,0,475,0,0,0,4000,0,-425
6,4,3,2,4,64525,1,2,3,0,24,675000,9250,7000,75000,0,1800,0,1594450
6,4,1,2,4,175600,2,1,2,9,13,525000,95000,165000,0,0,0,0,2090000
6,4,3,2,4,119375,2,1,1,2,59,2600000,16000,65000,0,0,0,0,3491000
6,6,3,2,3,26000,1,3,3,0,12,0,70,0,0,0,0,0,2295
5,4,3,2,3,99475,2,1,1,2,46,500000,5000,55000,0,0,0,0,1131000
4,3,3,1,2,146450,4,3,2,2,59,0,425,0,0,0,4200,4100,219125
6,3,3,2,3,42500,2,1,3,1,47,120000,8000,10500,0,0,2000,0,231000
